0.1  0.626897 0.01 0.0119637
0.15 0.779744 0.01 0.00897731
0.2  0.9      0.01 0.0111111
0.25 1.00399  0.01 0.00896421
0.3  1.09499  0.01 0.00913252
0.35 1.18322  0.01 0.010987
0.4  1.26491  0.01 0.0118585
0.45 1.35647  0.01 0.0110581
